strategy_id,coin_composition,signature_path,signature,score,sample_count,version_id,calculated_at,archive_path
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CPI_y_y_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CPI_y_y,44.2903,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CoreCPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CoreCPI,44.875,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CorePPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CorePPI,42.9343,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_FOMC,46.0212,65,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/PPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_PPI,42.9343,91,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_pre_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__pre_5.0_simple_hybrid_none_volatile_FOMC,44.3644,65,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/BTCUSDT_ETHUSDT/fixed_10d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__10_0_simple_hybrid_none_volatile_fixed,63.4693,88,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/BTCUSDT_ETHUSDT/fixed_15d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__15_0_simple_hybrid_none_volatile_fixed,66.1798,87,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT/fixed_10d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__10_0_simple_hybrid_none_volatile_fixed,51.8246,153,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT/fixed_15d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__15_0_simple_hybrid_none_volatile_fixed,53.2544,132,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CPI_y_y_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CPI_y_y,52.6886,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CoreCPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CoreCPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CorePPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CorePPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_FOMC,58.2733,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/PPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_PPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CPI_y_y_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CPI_y_y,52.6886,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CoreCPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CoreCPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/CorePPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CorePPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_FOMC,58.2733,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/PPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_PPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_pre_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__pre_5.0_simple_hybrid_none_volatile_FOMC,58.1504,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CPI_y_y_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CPI_y_y,52.6886,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CoreCPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CoreCPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CorePPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CorePPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_FOMC,58.2733,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/PPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_PPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CPI_y_y_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CPI_y_y,52.6886,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CoreCPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CoreCPI,53.9258,89,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/CorePPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_CorePPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_FOMC,58.2733,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/PPI_post_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_5.0_simple_hybrid_none_volatile_PPI,49.1547,90,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/BTCUSDT_ETHUSDT_XRPUSDT/FOMC_pre_5d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__pre_5.0_simple_hybrid_none_volatile_FOMC,58.1504,63,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m/B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_30m_run34424995310.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT/fixed_10d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__10_0_simple_hybrid_none_volatile_fixed,50.6974,283,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h,BTCUSDT+ETHUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/BTCUSDT_ETHUSDT/fixed_15d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT__15_0_simple_hybrid_none_volatile_fixed,54.943,191,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h/B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h_run34444752485.tar.gz.enc
B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m,BTCUSDT+ETHUSDT+XRPUSDT,combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/BTCUSDT_ETHUSDT_XRPUSDT/CPI_post_30d_simple_hybrid.jsonl,BTCUSDT+ETHUSDT+XRPUSDT__post_30.0_simple_hybrid_none_volatile_CPI,61.6208,88,v1.0.0,2026-09-10 10:37:59.427983+00:00,signature_archives/combo_10day/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m/B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m_run34444752485.tar.gz.enc
